UNIXTime,Data,Time,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
1483188601,12/31/2016 12:00:00 AM,02:50:01,42,30.3,89,194.21,4.5,06:57:00,17:54:00
1483188301,12/31/2016 12:00:00 AM,02:45:01,42,30.29,89,192.87,4.5,06:57:00,17:54:00
1483188003,12/31/2016 12:00:00 AM,02:40:03,42,30.29,89,192.43,4.5,06:57:00,17:54:00
1483187702,12/31/2016 12:00:00 AM,02:35:02,42,30.3,89,192.41,4.5,06:57:00,17:54:00
1483187402,12/31/2016 12:00:00 AM,02:30:02,42,30.3,89,192.38,2.25,06:57:00,17:54:00
1483187102,12/31/2016 12:00:00 AM,02:25:02,42,30.3,89,192.39,3.37,06:57:00,17:54:00
1483186804,12/31/2016 12:00:00 AM,02:20:04,42,30.31,89,192.43,2.25,06:57:00,17:54:00
1483186506,12/31/2016 12:00:00 AM,02:15:06,43,30.3,89,192.41,4.5,06:57:00,17:54:00
1483186214,12/31/2016 12:00:00 AM,02:10:14,43,30.3,88,192.38,3.37,06:57:00,17:54:00
1483185904,12/31/2016 12:00:00 AM,02:05:04,43,30.31,88,192.39,4.5,06:57:00,17:54:00
1483185601,12/31/2016 12:00:00 AM,02:00:01,43,30.31,87,192.45,3.37,06:57:00,17:54:00
1483185302,12/31/2016 12:00:00 AM,01:55:02,44,30.31,86,190.25,4.5,06:57:00,17:54:00
1483185005,12/31/2016 12:00:00 AM,01:50:05,45,30.31,84,149.97,2.25,06:57:00,17:54:00
1483184702,12/31/2016 12:00:00 AM,01:45:02,45,30.31,83,144.27,1.12,06:57:00,17:54:00
1483184401,12/31/2016 12:00:00 AM,01:40:01,45,30.31,81,156.61,1.12,06:57:00,17:54:00
1483184101,12/31/2016 12:00:00 AM,01:35:01,45,30.31,79,157.3,1.12,06:57:00,17:54:00
1483183802,12/31/2016 12:00:00 AM,01:30:02,45,30.31,78,159.5,1.12,06:57:00,17:54:00
1483183502,12/31/2016 12:00:00 AM,01:25:02,45,30.31,78,159.9,0,06:57:00,17:54:00
1483183204,12/31/2016 12:00:00 AM,01:20:04,45,30.31,76,185.8,4.5,06:57:00,17:54:00
1483182904,12/31/2016 12:00:00 AM,01:15:04,44,30.31,77,233.18,0,06:57:00,17:54:00
1483182604,12/31/2016 12:00:00 AM,01:10:04,44,30.31,81,233.11,1.12,06:57:00,17:54:00
1483182301,12/31/2016 12:00:00 AM,01:05:01,44,30.32,81,233.07,1.12,06:57:00,17:54:00
1483182001,12/31/2016 12:00:00 AM,01:00:01,44,30.32,83,233.05,4.5,06:57:00,17:54:00
1483181701,12/31/2016 12:00:00 AM,00:55:01,43,30.31,84,257.4,2.25,06:57:00,17:54:00
1483181402,12/31/2016 12:00:00 AM,00:50:02,43,30.32,87,257.53,6.75,06:57:00,17:54:00
1483181101,12/31/2016 12:00:00 AM,00:45:01,42,30.31,90,238.59,2.25,06:57:00,17:54:00
1483180804,12/31/2016 12:00:00 AM,00:40:04,42,30.32,91,237.28,2.25,06:57:00,17:54:00
1483180504,12/31/2016 12:00:00 AM,00:35:04,42,30.31,91,236.64,3.37,06:57:00,17:54:00
1483180202,12/31/2016 12:00:00 AM,00:30:02,43,30.32,90,247.94,3.37,06:57:00,17:54:00
1483179905,12/31/2016 12:00:00 AM,00:25:05,43,30.32,90,255.16,2.25,06:57:00,17:54:00
1483179602,12/31/2016 12:00:00 AM,00:20:02,44,30.32,89,255.43,4.5,06:57:00,17:54:00
1483179302,12/31/2016 12:00:00 AM,00:15:02,44,30.32,89,267.82,4.5,06:57:00,17:54:00
1483179001,12/31/2016 12:00:00 AM,00:10:01,44,30.32,91,249.65,4.5,06:57:00,17:54:00
1483178702,12/31/2016 12:00:00 AM,00:05:02,44,30.33,92,272.38,3.37,06:57:00,17:54:00
1483178408,12/31/2016 12:00:00 AM,00:00:08,44,30.33,92,278.07,5.62,06:57:00,17:54:00
1483178107,12/30/2016 12:00:00 AM,23:55:07,44,30.33,93,258.95,3.37,06:57:00,17:54:00
1483177801,12/30/2016 12:00:00 AM,23:50:01,44,30.33,93,265.89,6.75,06:57:00,17:54:00
1483177502,12/30/2016 12:00:00 AM,23:45:02,45,30.33,95,250.28,5.62,06:57:00,17:54:00
1483177203,12/30/2016 12:00:00 AM,23:40:03,45,30.33,95,256.24,5.62,06:57:00,17:54:00
1483176905,12/30/2016 12:00:00 AM,23:35:05,45,30.33,96,291.39,2.25,06:57:00,17:54:00
1483176602,12/30/2016 12:00:00 AM,23:30:02,45,30.33,97,292.6,2.25,06:57:00,17:54:00
1483176301,12/30/2016 12:00:00 AM,23:25:01,45,30.33,98,288.44,2.25,06:57:00,17:54:00
1483176004,12/30/2016 12:00:00 AM,23:20:04,45,30.34,99,304,1.12,06:57:00,17:54:00
1483175705,12/30/2016 12:00:00 AM,23:15:05,44,30.33,100,239.21,2.25,06:57:00,17:54:00
1483175403,12/30/2016 12:00:00 AM,23:10:03,44,30.33,100,231.86,1.12,06:57:00,17:54:00
1483175101,12/30/2016 12:00:00 AM,23:05:01,44,30.34,101,232.08,2.25,06:57:00,17:54:00
1483174803,12/30/2016 12:00:00 AM,23:00:03,44,30.34,101,224.35,1.12,06:57:00,17:54:00
1483174503,12/30/2016 12:00:00 AM,22:55:03,44,30.34,101,203.52,2.25,06:57:00,17:54:00
1483174201,12/30/2016 12:00:00 AM,22:50:01,44,30.34,101,203.54,2.25,06:57:00,17:54:00
1483173904,12/30/2016 12:00:00 AM,22:45:04,44,30.34,101,203.38,3.37,06:57:00,17:54:00
1483173603,12/30/2016 12:00:00 AM,22:40:03,44,30.34,101,203.26,2.25,06:57:00,17:54:00
1483173302,12/30/2016 12:00:00 AM,22:35:02,44,30.34,101,201.65,1.12,06:57:00,17:54:00
1483173005,12/30/2016 12:00:00 AM,22:30:05,44,30.34,101,201.63,2.25,06:57:00,17:54:00
1483172702,12/30/2016 12:00:00 AM,22:25:02,44,30.34,101,201.59,3.37,06:57:00,17:54:00
1483172404,12/30/2016 12:00:00 AM,22:20:04,44,30.34,101,201.42,2.25,06:57:00,17:54:00
1483172102,12/30/2016 12:00:00 AM,22:15:02,44,30.34,101,208.59,4.5,06:57:00,17:54:00
1483171802,12/30/2016 12:00:00 AM,22:10:02,44,30.34,101,222.86,3.37,06:57:00,17:54:00
1483171502,12/30/2016 12:00:00 AM,22:05:02,44,30.35,102,233.75,4.5,06:57:00,17:54:00
1483171201,12/30/2016 12:00:00 AM,22:00:01,44,30.35,101,238.82,4.5,06:57:00,17:54:00
1483170908,12/30/2016 12:00:00 AM,21:55:08,44,30.35,102,238.92,2.25,06:57:00,17:54:00
1483170602,12/30/2016 12:00:00 AM,21:50:02,45,30.35,102,238.9,3.37,06:57:00,17:54:00
1483170302,12/30/2016 12:00:00 AM,21:45:02,45,30.35,101,247.73,3.37,06:57:00,17:54:00
1483170001,12/30/2016 12:00:00 AM,21:40:01,45,30.35,101,263.1,4.5,06:57:00,17:54:00
1483169705,12/30/2016 12:00:00 AM,21:35:05,45,30.35,101,248.12,4.5,06:57:00,17:54:00
1483169402,12/30/2016 12:00:00 AM,21:30:02,45,30.34,101,251.58,2.25,06:57:00,17:54:00
1483169103,12/30/2016 12:00:00 AM,21:25:03,45,30.34,101,276.52,3.37,06:57:00,17:54:00
1483168805,12/30/2016 12:00:00 AM,21:20:05,45,30.34,101,252.58,3.37,06:57:00,17:54:00
1483168501,12/30/2016 12:00:00 AM,21:15:01,45,30.34,101,290.44,2.25,06:57:00,17:54:00
1483168202,12/30/2016 12:00:00 AM,21:10:02,45,30.34,101,311.88,0,06:57:00,17:54:00
1483167903,12/30/2016 12:00:00 AM,21:05:03,45,30.34,101,310.5,4.5,06:57:00,17:54:00
1483167602,12/30/2016 12:00:00 AM,21:00:02,45,30.34,101,309.37,1.12,06:57:00,17:54:00
1483167301,12/30/2016 12:00:00 AM,20:55:01,45,30.34,101,307.31,2.25,06:57:00,17:54:00
1483167003,12/30/2016 12:00:00 AM,20:50:03,45,30.34,101,307.3,1.12,06:57:00,17:54:00
1483166702,12/30/2016 12:00:00 AM,20:45:02,45,30.34,101,308.01,1.12,06:57:00,17:54:00
1483166403,12/30/2016 12:00:00 AM,20:40:03,45,30.34,101,306.19,3.37,06:57:00,17:54:00
1483166102,12/30/2016 12:00:00 AM,20:35:02,45,30.34,101,271.78,4.5,06:57:00,17:54:00
1483165806,12/30/2016 12:00:00 AM,20:30:06,45,30.34,101,314.17,2.25,06:57:00,17:54:00
1483165501,12/30/2016 12:00:00 AM,20:25:01,45,30.34,101,314.32,0,06:57:00,17:54:00
1483165205,12/30/2016 12:00:00 AM,20:20:05,45,30.34,101,315.72,5.62,06:57:00,17:54:00
1483164902,12/30/2016 12:00:00 AM,20:15:02,45,30.34,101,319.97,4.5,06:57:00,17:54:00
1483164602,12/30/2016 12:00:00 AM,20:10:02,45,30.34,100,310.19,5.62,06:57:00,17:54:00
1483164301,12/30/2016 12:00:00 AM,20:05:01,45,30.33,100,308.32,7.87,06:57:00,17:54:00
1483164001,12/30/2016 12:00:00 AM,20:00:01,45,30.33,100,319.68,4.5,06:57:00,17:54:00
1483163704,12/30/2016 12:00:00 AM,19:55:04,45,30.33,100,303.09,11.25,06:57:00,17:54:00
1483163402,12/30/2016 12:00:00 AM,19:50:02,45,30.33,99,331.93,6.75,06:57:00,17:54:00
1483163105,12/30/2016 12:00:00 AM,19:45:05,45,30.32,99,297.81,10.12,06:57:00,17:54:00
1483162801,12/30/2016 12:00:00 AM,19:40:01,45,30.32,98,282.89,7.87,06:57:00,17:54:00
1483162502,12/30/2016 12:00:00 AM,19:35:02,45,30.32,97,289.4,9,06:57:00,17:54:00
1483162202,12/30/2016 12:00:00 AM,19:30:02,46,30.32,95,281.29,7.87,06:57:00,17:54:00
1483161902,12/30/2016 12:00:00 AM,19:25:02,47,30.32,87,297.5,9,06:57:00,17:54:00
1483161603,12/30/2016 12:00:00 AM,19:20:03,47,30.31,79,219.92,9,06:57:00,17:54:00
1483161303,12/30/2016 12:00:00 AM,19:15:03,46,30.31,81,215.06,9,06:57:00,17:54:00
1483161001,12/30/2016 12:00:00 AM,19:10:01,46,30.31,84,206.75,12.37,06:57:00,17:54:00
1483160702,12/30/2016 12:00:00 AM,19:05:02,45,30.3,87,202.18,13.5,06:57:00,17:54:00
1483160403,12/30/2016 12:00:00 AM,19:00:03,45,30.31,90,214.31,12.37,06:57:00,17:54:00
1483160102,12/30/2016 12:00:00 AM,18:55:02,44,30.31,90,210.27,11.25,06:57:00,17:54:00
1483159805,12/30/2016 12:00:00 AM,18:50:05,44,30.31,90,216.28,11.25,06:57:00,17:54:00
1483159503,12/30/2016 12:00:00 AM,18:45:03,44,30.31,90,208.94,14.62,06:57:00,17:54:00
1483159204,12/30/2016 12:00:00 AM,18:40:04,44,30.31,89,210.2,9,06:57:00,17:54:00
1483158903,12/30/2016 12:00:00 AM,18:35:03,44,30.32,87,236.45,5.62,06:57:00,17:54:00
1483158605,12/30/2016 12:00:00 AM,18:30:05,44,30.33,87,286.67,9,06:57:00,17:54:00
1483158302,12/30/2016 12:00:00 AM,18:25:02,45,30.33,86,292.79,5.62,06:57:00,17:54:00
1483158003,12/30/2016 12:00:00 AM,18:20:03,45,30.33,86,278.82,12.37,06:57:00,17:54:00
1483157702,12/30/2016 12:00:00 AM,18:15:02,46,30.33,83,271.51,21.37,06:57:00,17:54:00
1483157402,12/30/2016 12:00:00 AM,18:10:02,48,30.33,83,250.17,14.62,06:57:00,17:54:00
1483157104,12/30/2016 12:00:00 AM,18:05:04,48,30.32,95,309.58,7.87,06:57:00,17:54:00
1483156802,12/30/2016 12:00:00 AM,18:00:02,48,30.31,96,245.67,3.37,06:57:00,17:54:00
1483156502,12/30/2016 12:00:00 AM,17:55:02,48,30.31,97,348.46,2.25,06:57:00,17:54:00
1483156205,12/30/2016 12:00:00 AM,17:50:05,48,30.31,97,348.46,3.37,06:57:00,17:54:00
1483155904,12/30/2016 12:00:00 AM,17:45:04,48,30.31,97,14.39,1.12,06:57:00,17:54:00
1483155602,12/30/2016 12:00:00 AM,17:40:02,48,30.31,97,352.02,3.37,06:57:00,17:54:00
1483155302,12/30/2016 12:00:00 AM,17:35:02,48,30.31,97,352.02,1.12,06:57:00,17:54:00
1483155004,12/30/2016 12:00:00 AM,17:30:04,48,30.31,97,352.01,0,06:57:00,17:54:00
1483154702,12/30/2016 12:00:00 AM,17:25:02,48,30.31,97,352.01,0,06:57:00,17:54:00
1483154405,12/30/2016 12:00:00 AM,17:20:05,48,30.3,97,351.49,1.12,06:57:00,17:54:00
1483154102,12/30/2016 12:00:00 AM,17:15:02,48,30.3,97,351.79,2.25,06:57:00,17:54:00
1483153801,12/30/2016 12:00:00 AM,17:10:01,48,30.3,97,339.79,4.5,06:57:00,17:54:00
1483153504,12/30/2016 12:00:00 AM,17:05:04,48,30.3,97,16.24,3.37,06:57:00,17:54:00
1483153202,12/30/2016 12:00:00 AM,17:00:02,49,30.3,97,17.75,2.25,06:57:00,17:54:00
1483152901,12/30/2016 12:00:00 AM,16:55:01,49,30.3,97,17.3,2.25,06:57:00,17:54:00
1483152604,12/30/2016 12:00:00 AM,16:50:04,49,30.3,96,16.76,3.37,06:57:00,17:54:00
1483152304,12/30/2016 12:00:00 AM,16:45:04,49,30.3,96,16.76,2.25,06:57:00,17:54:00
1483152001,12/30/2016 12:00:00 AM,16:40:01,49,30.29,95,16.71,1.12,06:57:00,17:54:00
1483151704,12/30/2016 12:00:00 AM,16:35:04,49,30.3,94,27.65,3.37,06:57:00,17:54:00
1483151402,12/30/2016 12:00:00 AM,16:30:02,49,30.3,95,359.82,3.37,06:57:00,17:54:00
1483151104,12/30/2016 12:00:00 AM,16:25:04,49,30.3,94,336.45,2.25,06:57:00,17:54:00
1483150808,12/30/2016 12:00:00 AM,16:20:08,49,30.29,94,336.7,4.5,06:57:00,17:54:00
1483150501,12/30/2016 12:00:00 AM,16:15:01,50,30.29,90,336.22,3.37,06:57:00,17:54:00
1483150201,12/30/2016 12:00:00 AM,16:10:01,49,30.3,86,306.98,1.12,06:57:00,17:54:00
1483149901,12/30/2016 12:00:00 AM,16:05:01,49,30.29,86,306.98,1.12,06:57:00,17:54:00
1483149602,12/30/2016 12:00:00 AM,16:00:02,49,30.29,87,305.86,1.12,06:57:00,17:54:00
1483149303,12/30/2016 12:00:00 AM,15:55:03,49,30.29,87,306.15,3.37,06:57:00,17:54:00
1483149004,12/30/2016 12:00:00 AM,15:50:04,50,30.29,85,307.95,0,06:57:00,17:54:00
1483148704,12/30/2016 12:00:00 AM,15:45:04,50,30.29,84,359.77,0,06:57:00,17:54:00
1483148402,12/30/2016 12:00:00 AM,15:40:02,50,30.29,84,359.82,3.37,06:57:00,17:54:00
1483148102,12/30/2016 12:00:00 AM,15:35:02,50,30.29,82,359.81,2.25,06:57:00,17:54:00
1483147808,12/30/2016 12:00:00 AM,15:30:08,50,30.29,80,356.17,1.12,06:57:00,17:54:00
1483147201,12/30/2016 12:00:00 AM,15:20:01,50,30.29,82,355.55,2.25,06:57:00,17:54:00
1483146902,12/30/2016 12:00:00 AM,15:15:02,50,30.28,81,275.59,0,06:57:00,17:54:00
1483146304,12/30/2016 12:00:00 AM,15:05:04,50,30.29,80,345.91,4.5,06:57:00,17:54:00
1483146003,12/30/2016 12:00:00 AM,15:00:03,50,30.28,80,359.82,4.5,06:57:00,17:54:00
1483145701,12/30/2016 12:00:00 AM,14:55:01,50,30.28,79,359.81,0,06:57:00,17:54:00
1483145401,12/30/2016 12:00:00 AM,14:50:01,50,30.28,78,359.82,2.25,06:57:00,17:54:00
1483145102,12/30/2016 12:00:00 AM,14:45:02,50,30.29,77,287.03,1.12,06:57:00,17:54:00
1483144803,12/30/2016 12:00:00 AM,14:40:03,50,30.28,77,359.82,2.25,06:57:00,17:54:00
1483144504,12/30/2016 12:00:00 AM,14:35:04,50,30.29,78,343.96,1.12,06:57:00,17:54:00
1483144201,12/30/2016 12:00:00 AM,14:30:01,50,30.29,76,332.76,1.12,06:57:00,17:54:00
1483143905,12/30/2016 12:00:00 AM,14:25:05,50,30.29,75,8.53,1.12,06:57:00,17:54:00
1483143601,12/30/2016 12:00:00 AM,14:20:01,51,30.28,75,8.53,4.5,06:57:00,17:54:00
1483143302,12/30/2016 12:00:00 AM,14:15:02,51,30.28,75,351.63,3.37,06:57:00,17:54:00
1483143002,12/30/2016 12:00:00 AM,14:10:02,51,30.28,76,354.4,6.75,06:57:00,17:54:00
1483142702,12/30/2016 12:00:00 AM,14:05:02,51,30.29,76,8.53,6.75,06:57:00,17:54:00
1483142402,12/30/2016 12:00:00 AM,14:00:02,51,30.29,77,333.74,4.5,06:57:00,17:54:00
1483142103,12/30/2016 12:00:00 AM,13:55:03,51,30.29,78,341.43,6.75,06:57:00,17:54:00
1483141801,12/30/2016 12:00:00 AM,13:50:01,51,30.29,78,349.82,5.62,06:57:00,17:54:00
1483141502,12/30/2016 12:00:00 AM,13:45:02,51,30.29,76,347.02,4.5,06:57:00,17:54:00
1483141201,12/30/2016 12:00:00 AM,13:40:01,51,30.29,75,345.39,3.37,06:57:00,17:54:00
1483140904,12/30/2016 12:00:00 AM,13:35:04,50,30.29,76,296.07,3.37,06:57:00,17:54:00
1483140603,12/30/2016 12:00:00 AM,13:30:03,50,30.29,75,347.65,3.37,06:57:00,17:54:00
1483140304,12/30/2016 12:00:00 AM,13:25:04,50,30.29,76,349.91,6.75,06:57:00,17:54:00
1483140001,12/30/2016 12:00:00 AM,13:20:01,50,30.29,74,336.44,0,06:57:00,17:54:00
1483139701,12/30/2016 12:00:00 AM,13:15:01,50,30.29,75,336.45,2.25,06:57:00,17:54:00
1483139402,12/30/2016 12:00:00 AM,13:10:02,50,30.3,74,359.81,5.62,06:57:00,17:54:00
1483139103,12/30/2016 12:00:00 AM,13:05:03,50,30.3,74,359.8,4.5,06:57:00,17:54:00
1483138802,12/30/2016 12:00:00 AM,13:00:02,50,30.3,73,8.54,2.25,06:57:00,17:54:00
1483138202,12/30/2016 12:00:00 AM,12:50:02,50,30.3,74,359.3,2.25,06:57:00,17:54:00
1483137901,12/30/2016 12:00:00 AM,12:45:01,50,30.31,74,346.03,5.62,06:57:00,17:54:00
1483137605,12/30/2016 12:00:00 AM,12:40:05,50,30.31,71,20.86,3.37,06:57:00,17:54:00
1483137301,12/30/2016 12:00:00 AM,12:35:01,50,30.31,71,8.52,3.37,06:57:00,17:54:00
1483137005,12/30/2016 12:00:00 AM,12:30:05,50,30.31,71,359.81,4.5,06:57:00,17:54:00
1483136702,12/30/2016 12:00:00 AM,12:25:02,50,30.32,70,357.37,5.62,06:57:00,17:54:00
1483136402,12/30/2016 12:00:00 AM,12:20:02,50,30.32,68,8.52,5.62,06:57:00,17:54:00
1483136103,12/30/2016 12:00:00 AM,12:15:03,50,30.32,71,10.71,6.75,06:57:00,17:54:00
1483135803,12/30/2016 12:00:00 AM,12:10:03,50,30.32,70,308.72,7.87,06:57:00,17:54:00
1483135505,12/30/2016 12:00:00 AM,12:05:05,50,30.32,69,326.08,6.75,06:57:00,17:54:00
1483135206,12/30/2016 12:00:00 AM,12:00:06,50,30.32,69,313.56,5.62,06:57:00,17:54:00
1483134904,12/30/2016 12:00:00 AM,11:55:04,50,30.33,68,332.97,3.37,06:57:00,17:54:00
1483134608,12/30/2016 12:00:00 AM,11:50:08,50,30.33,68,329.99,4.5,06:57:00,17:54:00
1483134302,12/30/2016 12:00:00 AM,11:45:02,50,30.33,70,330.15,4.5,06:57:00,17:54:00
1483134003,12/30/2016 12:00:00 AM,11:40:03,50,30.33,70,345.86,5.62,06:57:00,17:54:00
1483133706,12/30/2016 12:00:00 AM,11:35:06,50,30.33,69,303.56,4.5,06:57:00,17:54:00
1483133405,12/30/2016 12:00:00 AM,11:30:05,50,30.33,69,342.86,3.37,06:57:00,17:54:00
1483133105,12/30/2016 12:00:00 AM,11:25:05,50,30.33,70,355.4,3.37,06:57:00,17:54:00
1483132805,12/30/2016 12:00:00 AM,11:20:05,50,30.33,66,336.61,0,06:57:00,17:54:00
1483132505,12/30/2016 12:00:00 AM,11:15:05,50,30.33,68,338.27,1.12,06:57:00,17:54:00
1483132205,12/30/2016 12:00:00 AM,11:10:05,50,30.33,66,344.78,2.25,06:57:00,17:54:00
1483131903,12/30/2016 12:00:00 AM,11:05:03,49,30.33,67,302.07,5.62,06:57:00,17:54:00
1483131604,12/30/2016 12:00:00 AM,11:00:04,49,30.34,67,21.93,1.12,06:57:00,17:54:00
1483131302,12/30/2016 12:00:00 AM,10:55:02,49,30.34,66,21.93,0,06:57:00,17:54:00
1483131005,12/30/2016 12:00:00 AM,10:50:05,49,30.34,68,21.93,3.37,06:57:00,17:54:00
1483130717,12/30/2016 12:00:00 AM,10:45:17,49,30.34,63,21.96,0,06:57:00,17:54:00
1483130402,12/30/2016 12:00:00 AM,10:40:02,49,30.34,74,21.95,2.25,06:57:00,17:54:00
1483130118,12/30/2016 12:00:00 AM,10:35:18,49,30.34,67,21.97,2.25,06:57:00,17:54:00
1483129821,12/30/2016 12:00:00 AM,10:30:21,49,30.34,72,21.97,2.25,06:57:00,17:54:00
1483129518,12/30/2016 12:00:00 AM,10:25:18,50,30.34,72,22.74,3.37,06:57:00,17:54:00
1483129217,12/30/2016 12:00:00 AM,10:20:17,50,30.34,69,24.91,2.25,06:57:00,17:54:00
1483128902,12/30/2016 12:00:00 AM,10:15:02,50,30.34,70,24.96,1.12,06:57:00,17:54:00
1483128602,12/30/2016 12:00:00 AM,10:10:02,50,30.34,57,54.66,3.37,06:57:00,17:54:00
1483128302,12/30/2016 12:00:00 AM,10:05:02,50,30.34,49,76.86,0,06:57:00,17:54:00
1483128002,12/30/2016 12:00:00 AM,10:00:02,50,30.34,50,76.85,1.12,06:57:00,17:54:00
1483127703,12/30/2016 12:00:00 AM,09:55:03,50,30.34,45,81.47,1.12,06:57:00,17:54:00
1483127403,12/30/2016 12:00:00 AM,09:50:03,49,30.34,53,81.47,1.12,06:57:00,17:54:00
1483127102,12/30/2016 12:00:00 AM,09:45:02,49,30.34,51,83.06,2.25,06:57:00,17:54:00
1483126802,12/30/2016 12:00:00 AM,09:40:02,49,30.34,56,78.63,3.37,06:57:00,17:54:00
1483126502,12/30/2016 12:00:00 AM,09:35:02,49,30.34,52,193.67,0,06:57:00,17:54:00
1483126209,12/30/2016 12:00:00 AM,09:30:09,48,30.33,52,193.69,2.25,06:57:00,17:54:00
1483125901,12/30/2016 12:00:00 AM,09:25:01,48,30.34,51,194.33,1.12,06:57:00,17:54:00
1483125602,12/30/2016 12:00:00 AM,09:20:02,47,30.33,52,194.33,1.12,06:57:00,17:54:00
1483125304,12/30/2016 12:00:00 AM,09:15:04,47,30.33,54,194.33,0,06:57:00,17:54:00
1483125003,12/30/2016 12:00:00 AM,09:10:03,46,30.33,52,194.33,1.12,06:57:00,17:54:00
1483124703,12/30/2016 12:00:00 AM,09:05:03,46,30.33,52,194.33,1.12,06:57:00,17:54:00
1483124403,12/30/2016 12:00:00 AM,09:00:03,45,30.33,52,194.32,1.12,06:57:00,17:54:00
1483124105,12/30/2016 12:00:00 AM,08:55:05,45,30.33,55,194.32,0,06:57:00,17:54:00
1483123802,12/30/2016 12:00:00 AM,08:50:02,45,30.33,58,194.33,1.12,06:57:00,17:54:00
1483123502,12/30/2016 12:00:00 AM,08:45:02,44,30.33,56,192.67,7.87,06:57:00,17:54:00
1483123202,12/30/2016 12:00:00 AM,08:40:02,44,30.32,62,192.13,7.87,06:57:00,17:54:00
1483122902,12/30/2016 12:00:00 AM,08:35:02,44,30.32,61,192.11,7.87,06:57:00,17:54:00
1483122601,12/30/2016 12:00:00 AM,08:30:01,43,30.32,62,199.82,5.62,06:57:00,17:54:00
1483122302,12/30/2016 12:00:00 AM,08:25:02,43,30.32,63,198.1,5.62,06:57:00,17:54:00
1483122002,12/30/2016 12:00:00 AM,08:20:02,42,30.32,64,197.55,6.75,06:57:00,17:54:00
1483121706,12/30/2016 12:00:00 AM,08:15:06,41,30.32,70,194.05,5.62,06:57:00,17:54:00
1483121402,12/30/2016 12:00:00 AM,08:10:02,41,30.32,78,170.6,4.5,06:57:00,17:54:00
1483121108,12/30/2016 12:00:00 AM,08:05:08,41,30.31,75,170.4,3.37,06:57:00,17:54:00
1483120805,12/30/2016 12:00:00 AM,08:00:05,41,30.32,75,170.05,1.12,06:57:00,17:54:00
1483120503,12/30/2016 12:00:00 AM,07:55:03,41,30.32,74,170.01,3.37,06:57:00,17:54:00
1483120202,12/30/2016 12:00:00 AM,07:50:02,41,30.32,74,169.84,2.25,06:57:00,17:54:00
1483119908,12/30/2016 12:00:00 AM,07:45:08,41,30.31,71,169.84,3.37,06:57:00,17:54:00
1483119603,12/30/2016 12:00:00 AM,07:40:03,41,30.31,68,175.3,4.5,06:57:00,17:54:00
1483119305,12/30/2016 12:00:00 AM,07:35:05,40,30.31,70,179,4.5,06:57:00,17:54:00
1483119002,12/30/2016 12:00:00 AM,07:30:02,40,30.31,71,179,4.5,06:57:00,17:54:00
1483118703,12/30/2016 12:00:00 AM,07:25:03,40,30.3,69,178.96,3.37,06:57:00,17:54:00
1483118402,12/30/2016 12:00:00 AM,07:20:02,40,30.31,71,179.41,3.37,06:57:00,17:54:00
1483118102,12/30/2016 12:00:00 AM,07:15:02,40,30.31,69,179.7,5.62,06:57:00,17:54:00
1483117802,12/30/2016 12:00:00 AM,07:10:02,40,30.31,69,180.49,3.37,06:57:00,17:54:00
1483117502,12/30/2016 12:00:00 AM,07:05:02,40,30.31,70,175.88,3.37,06:57:00,17:54:00
1483117202,12/30/2016 12:00:00 AM,07:00:02,40,30.3,70,175.77,4.5,06:57:00,17:54:00
1483116903,12/30/2016 12:00:00 AM,06:55:03,40,30.3,70,178.78,4.5,06:57:00,17:54:00
1483116605,12/30/2016 12:00:00 AM,06:50:05,40,30.3,70,173.05,5.62,06:57:00,17:54:00
1483116305,12/30/2016 12:00:00 AM,06:45:05,40,30.31,72,174.23,5.62,06:57:00,17:54:00
1483116005,12/30/2016 12:00:00 AM,06:40:05,40,30.3,72,190.64,5.62,06:57:00,17:54:00
1483115705,12/30/2016 12:00:00 AM,06:35:05,40,30.3,73,190.98,6.75,06:57:00,17:54:00
1483115406,12/30/2016 12:00:00 AM,06:30:06,40,30.3,74,190.6,6.75,06:57:00,17:54:00
1483115102,12/30/2016 12:00:00 AM,06:25:02,40,30.3,75,190.82,6.75,06:57:00,17:54:00
1483114806,12/30/2016 12:00:00 AM,06:20:06,40,30.3,76,188.52,6.75,06:57:00,17:54:00
1483114502,12/30/2016 12:00:00 AM,06:15:02,40,30.3,76,187.32,6.75,06:57:00,17:54:00
1483114205,12/30/2016 12:00:00 AM,06:10:05,40,30.3,77,185.54,5.62,06:57:00,17:54:00
1483113904,12/30/2016 12:00:00 AM,06:05:04,40,30.3,76,185.11,6.75,06:57:00,17:54:00
1483113602,12/30/2016 12:00:00 AM,06:00:02,41,30.3,77,181.97,6.75,06:57:00,17:54:00
1483113302,12/30/2016 12:00:00 AM,05:55:02,41,30.3,76,181.59,5.62,06:57:00,17:54:00
1483113002,12/30/2016 12:00:00 AM,05:50:02,41,30.3,76,181.93,5.62,06:57:00,17:54:00
1483112705,12/30/2016 12:00:00 AM,05:45:05,41,30.3,75,181.97,3.37,06:57:00,17:54:00
1483112402,12/30/2016 12:00:00 AM,05:40:02,41,30.3,75,184.21,5.62,06:57:00,17:54:00
1483112103,12/30/2016 12:00:00 AM,05:35:03,41,30.3,75,183.66,5.62,06:57:00,17:54:00
1483111804,12/30/2016 12:00:00 AM,05:30:04,41,30.3,74,199.43,3.37,06:57:00,17:54:00
